metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status
"TDS2";"2016-01-10T00:00:00Z";17278,82;"m3";"flow";"measured";"2016-01-09T00:00:00Z";"2016-01-10T00:00:00Z";20,970000000001164;undefined;undefined;undefined;undefined;3,9954189112;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-11T00:00:00Z";17294,59;"m3";"flow";"measured";"2016-01-10T00:00:00Z";"2016-01-11T00:00:00Z";15,770000000000437;undefined;undefined;undefined;undefined;4,3690861911;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-12T00:00:00Z";17314,7;"m3";"flow";"measured";"2016-01-11T00:00:00Z";"2016-01-12T00:00:00Z";20,110000000000582;undefined;undefined;undefined;undefined;4,6668332337;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-13T00:00:00Z";17336,05;"m3";"flow";"measured";"2016-01-12T00:00:00Z";"2016-01-13T00:00:00Z";21,349999999998545;undefined;undefined;undefined;undefined;5,3643808089;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-14T00:00:00Z";17359,11;"m3";"flow";"measured";"2016-01-13T00:00:00Z";"2016-01-14T00:00:00Z";23,06000000000131;undefined;undefined;undefined;undefined;5,2676699857;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-15T00:00:00Z";17382,66;"m3";"flow";"measured";"2016-01-14T00:00:00Z";"2016-01-15T00:00:00Z";23,549999999999272;undefined;undefined;undefined;undefined;3,8230341673;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-16T00:00:00Z";17405,06;"m3";"flow";"measured";"2016-01-15T00:00:00Z";"2016-01-16T00:00:00Z";22,400000000001455;undefined;undefined;undefined;undefined;4,4080245495;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-17T00:00:00Z";17425,24;"m3";"flow";"measured";"2016-01-16T00:00:00Z";"2016-01-17T00:00:00Z";20,18000000000029;undefined;undefined;undefined;undefined;5,9766261379;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-18T00:00:00Z";17447,86;"m3";"flow";"measured";"2016-01-17T00:00:00Z";"2016-01-18T00:00:00Z";22,61999999999898;undefined;undefined;undefined;undefined;4,0875106851;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-19T00:00:00Z";17472,51;"m3";"flow";"measured";"2016-01-18T00:00:00Z";"2016-01-19T00:00:00Z";24,649999999997817;undefined;undefined;undefined;undefined;3,2440790335;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-20T00:00:00Z";17500,03;"m3";"flow";"measured";"2016-01-19T00:00:00Z";"2016-01-20T00:00:00Z";27,520000000000437;undefined;undefined;undefined;undefined;2,0368912667;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-21T00:00:00Z";17530,26;"m3";"flow";"measured";"2016-01-20T00:00:00Z";"2016-01-21T00:00:00Z";30,229999999999563;undefined;undefined;undefined;undefined;1,8937095826;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-22T00:00:00Z";17563,2;"m3";"flow";"measured";"2016-01-21T00:00:00Z";"2016-01-22T00:00:00Z";32,94000000000233;undefined;undefined;undefined;undefined;0,9974386344;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-23T00:00:00Z";17590,64;"m3";"flow";"measured";"2016-01-22T00:00:00Z";"2016-01-23T00:00:00Z";27,43999999999869;undefined;undefined;undefined;undefined;0,3104408967;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-24T00:00:00Z";17617,57;"m3";"flow";"measured";"2016-01-23T00:00:00Z";"2016-01-24T00:00:00Z";26,93000000000029;undefined;undefined;undefined;undefined;-0,1234364789;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-25T00:00:00Z";17643,28;"m3";"flow";"measured";"2016-01-24T00:00:00Z";"2016-01-25T00:00:00Z";25,709999999999127;undefined;undefined;undefined;undefined;1,5925675659;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-26T00:00:00Z";17669,62;"m3";"flow";"measured";"2016-01-25T00:00:00Z";"2016-01-26T00:00:00Z";26,340000000000146;undefined;undefined;undefined;undefined;0,8153244038;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-27T00:00:00Z";17693,05;"m3";"flow";"measured";"2016-01-26T00:00:00Z";"2016-01-27T00:00:00Z";23,43000000000029;undefined;undefined;undefined;undefined;3,6911086688;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-28T00:00:00Z";17717,64;"m3";"flow";"measured";"2016-01-27T00:00:00Z";"2016-01-28T00:00:00Z";24,590000000000146;undefined;undefined;undefined;undefined;1,6226893067;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-29T00:00:00Z";17737,11;"m3";"flow";"measured";"2016-01-28T00:00:00Z";"2016-01-29T00:00:00Z";19,470000000001164;undefined;undefined;undefined;undefined;4,2551534275;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-30T00:00:00Z";17760,62;"m3";"flow";"measured";"2016-01-29T00:00:00Z";"2016-01-30T00:00:00Z";23,5099999999984;undefined;undefined;undefined;undefined;2,5476500293;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-01-31T00:00:00Z";17789,25;"m3";"flow";"measured";"2016-01-30T00:00:00Z";"2016-01-31T00:00:00Z";28,63000000000102;undefined;undefined;undefined;undefined;1,3328957632;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2016-02-01T00:00:00Z";17813,65;"m3";"flow";"measured";"2016-01-31T00:00:00Z";"2016-02-01T00:00:00Z";24,400000000001455;undefined;undefined;undefined;undefined;0,9000573407;"calculate_consuming_values_ok";"validate_simple_ok"
